"fips","trump","covid","pop","urban","poverty","seniors","income"
46069,1,4.13416536661466,1282,0,10.3,25.2730109204368,52496
46071,1,4.26368309646205,3307,0,32.7,13.3655881463562,34122
46073,1,8.3210964268233,2043,0,14.5,26.9211943220754,47689
46075,1,3.98706896551724,928,0,13.2,23.2758620689655,49609
46077,1,4.71640577353121,4919,0,9,23.1551128278105,54609
46079,1,3.55364938347247,13057,0,10.2,21.9882055602359,60733
46081,1,4.33161104852181,25741,0,12.7,21.8212190668583,51774
46083,1,5.59797303042155,58807,1,4.4,12.8692162497662,84889
46085,1,7.74666317717875,3821,0,21.1,15.8335514263282,47429
46087,1,5.67976920302921,5546,1,9.6,18.9866570501262,59913
46089,1,3.03282093892813,2407,0,17.1,28.0847528043207,39850
46091,1,1.34976525821596,5112,0,12,20.2073552425665,56862
46093,1,3.80292641549445,28294,1,8.4,15.254117480738,59524
46095,1,4.79921645445642,2042,0,35.2,15.4750244857982,32780
46097,1,6.73294170808857,2213,0,11.5,20.9670131043832,50123
46099,1,6.73230469317074,192876,1,9.6,13.0804247288413,60033
46101,1,3.83036935704514,6579,0,9.9,18.7566499468004,57392
46102,0,7.61059473058914,14309,0,54,7.30309595359564,31662
46103,1,4.5189700077867,111729,1,13.3,17.9783225483089,58738
46105,1,2.8062970568104,2922,0,13.7,25.1540041067762,55626
46107,1,6.47938377888536,2207,0,10.2,28.9080199365655,54722
46109,1,3.84799463960946,10447,0,21.3,19.4601320953384,44709
46111,1,5.06381226842322,2429,0,12.9,19.6377109921779,54874
46115,1,5.14241724403387,6495,0,12.6,20.7544264819092,50590
46117,1,3.37524818001324,3022,0,7.8,20.4169424222369,69991
46119,1,3.44827586206897,1392,0,8.8,25,59457
46121,0,5.14441310901488,10283,0,48.4,7.40056403773218,31876
46123,1,5.34866739686017,5478,0,19.9,22.4351953267616,45710
46125,1,6.48148148148148,8424,1,9.4,20.7264957264957,62792
46127,1,5.25001600614636,15619,1,5.9,18.1317625968372,80698
46129,1,5.17272239126544,5587,0,15,23.4830857347414,48394
46135,1,4.23717696444969,22869,0,11,18.8508461235734,56535
46137,0,4.04814004376368,2742,0,43.9,9.59153902261123,32341
47001,1,2.49601213357391,76482,1,16.5,20.0779268324573,50672
47003,1,3.79501610995554,49038,0,14.4,15.0842204005057,49860
47005,1,2.85467128027682,16184,0,19.2,23.6344537815126,38940
47007,1,7.14334124025754,14755,0,26.7,18.4547610979329,40195
47009,1,2.78799229533533,131349,1,9.9,20.2323580689613,57939
47011,1,3.58203641065522,106727,1,14.7,17.1231272311599,50427
47013,1,2.90276128641083,39583,1,21.6,20.7462799686734,39443
47015,1,3.11851749412253,14462,1,14.2,18.3307979532568,51859
47017,1,4.32191291934333,28020,0,18.6,20.3390435403283,42025
47019,1,3.19071533779347,56351,1,19.1,21.941048073681,39202
47021,1,2.83389796978165,40439,1,10.3,14.9682237444052,63241
47023,1,4.39337809678166,17276,1,15.9,17.1683260013892,47508
47025,1,1.75399924423731,31756,0,23.4,19.9458370071797,37987
47027,1,5.58507191913956,7717,0,21,24.3229234158352,34238
47029,1,3.37954939341421,35774,0,22.5,21.0655783529938,36192
47031,1,3.76122082585278,55700,0,15.9,17.2710951526032,49494
47033,1,6.64433277498604,14328,1,19.4,18.7883863763261,44431
47035,1,2.90751261039331,59673,0,14.4,30.6788664890319,46527
47037,0,5.11762421183187,692587,1,15.4,12.2432272046689,60799
47039,1,5.89441312147617,11706,0,18.2,23.4238851870835,42905
47041,1,3.96265766213129,20138,0,17.4,18.3682590128116,47420
47043,1,3.5044718033155,53446,1,13.8,16.1939153538151,56166
47045,1,6.53804930332262,37320,0,18.4,17.593783494105,44302
47047,1,4.43873898338559,40507,1,13.1,21.3666773644062,59529
47049,1,5.33567546796948,18217,0,20.6,21.9575122138662,36687
47051,1,3.32060157555503,41890,0,16,20.0238720458343,50201
47053,1,4.64063615047405,49045,0,16.5,18.0711591395657,42720
47055,1,3.57929702064197,29503,0,14.5,20.008134765956,48024
47057,1,2.84726722834305,23145,1,18.4,20.4839058111903,41829
47059,1,2.94990374455397,69087,0,15.1,21.5930638180844,44366
47061,1,4.62310804735501,13346,0,21.2,20.9500974074629,36317
47063,1,4.05767473555421,64569,1,17.1,18.4655175084019,44040
47065,1,3.54831094250122,364286,1,13,17.5768489593341,57196
47067,1,1.96976637654604,6549,0,29.9,21.316231485723,30691
47069,1,7.81919111816019,25220,0,23.5,18.0888183980967,37834
47071,1,5.66806331471136,25776,0,20.3,23.102886405959,37690
47073,1,2.34211922872811,56530,1,18.4,21.1286042809128,42188
47075,0,7.80501874819729,17335,0,20.5,19.0308624170753,39574
47077,1,5.26088986246274,27847,0,18,18.4220921463712,43491
47079,1,2.75665986772977,32358,0,18.8,23.2585450275048,43159
47081,1,3.43933288113953,25063,1,16.3,17.5597494314328,44684
47083,1,5.51857678809149,8263,0,16.7,20.525232966235,44688
47085,1,2.62901655306719,18486,0,13.6,20.0151465974251,48056
47087,1,4.16737540398027,11758,0,19.8,22.4613029426773,37563
47089,1,3.08820262163964,54012,1,13.8,20.0288824705621,49611
47091,1,6.94116323545956,17778,0,20.7,22.8147148160648,35778
47093,1,3.0348879943433,465289,1,13.2,15.8312360704852,55874
47095,1,13.5339360410201,7411,0,36.5,15.7333693158818,33709
47097,1,5.95159728944821,25825,0,24.9,15.7870280735721,38849
47099,1,4.12036401884118,43734,0,17.7,17.8213746741666,43651
47101,1,4.16184014562304,12086,0,17.5,20.9250372331623,40541
47103,1,2.91057244189114,34117,0,14.4,19.4331271799982,51249
47105,1,3.28344705394504,53054,1,9.1,26.4372149131074,58186
47107,1,3.32739044759313,53285,0,15.9,19.6265365487473,46029
47109,1,4.58346237225147,25832,0,17.4,20.7881697119851,39859
